latitude,longitude,vibe
8.593326794711174,78.86212036776082,coastal
9.908793422845575,79.6493327156355,coastal
8.966928383091219,78.39217866484175,coastal
8.87192086202923,78.45556281368498,coastal
8.584104380343222,78.87168467892697,coastal
9.408440386096654,79.29393761761236,coastal
9.012501875159236,78.12392674383469,coastal
9.0477571543435,79.0684752452426,coastal
9.181926330422103,79.6268274966164,coastal
8.294650460794179,79.30162744642406,coastal
9.904584873464035,78.38907114211817,coastal
8.14204957934222,78.89039066479735,coastal
8.834905018460168,78.98309928080776,coastal
8.52911549224944,79.0765956204417,coastal
8.73829820110165,79.67010900618997,coastal
8.996422105726051,79.53698527503975,coastal
8.236491923623651,79.2232437203444,coastal
9.187813304076021,79.03790517293803,coastal
8.523601923974917,79.06596390534361,coastal
8.895115742231628,78.83029055544702,coastal
9.271552037828867,78.69449995573788,coastal
9.274261511502786,79.31932134300446,coastal
8.74496613463026,79.67555930259005,coastal
9.676762529175338,78.63548411582589,coastal
8.600180684389464,79.68866350952374,coastal
9.419052287968437,79.17462274534628,coastal
9.263910476688046,79.32007400002564,coastal
8.197556317603683,79.229420049517,coastal
8.601462313980091,78.7920729992956,coastal
9.952444691056797,79.5356274860391,coastal
9.45135014617197,79.36678029004308,coastal
9.32899458758371,79.21899066471735,coastal
9.322812456796843,78.86079113190996,coastal
8.948609344808107,78.39595277053527,coastal
9.290940251441427,79.31243941059815,coastal
8.838297372678817,77.9911163776617,coastal
9.029144241152851,78.94073899742058,coastal
9.306206824276137,79.32082980479778,coastal
9.280161235064309,79.32302220913888,coastal
9.434123909743471,79.18147519533507,coastal
9.483056155737032,79.11905647745279,coastal
9.542459788330332,79.49701677297078,coastal
9.187383955427144,79.35332371136327,coastal
9.559848084308888,79.56679699457845,coastal
9.343832088783563,78.08428607849338,coastal
9.324164657489812,78.86910276908127,coastal
8.239501347221394,79.22056123812317,coastal
8.202313118626334,79.22497712304607,coastal
9.56102520341618,79.55861040885733,coastal
8.646779871215946,78.31880842701015,coastal
8.66185580757454,78.31508356210392,coastal
9.952005650116948,79.21529138494525,coastal
9.351445554141714,79.10767470463998,coastal
8.628022879827768,79.04737073165649,coastal
9.356807584540253,79.18077686797726,coastal
9.555354217948516,78.96767416202148,coastal
9.279743718890582,79.31011105582996,coastal
9.307310897580457,79.15250972221823,coastal
9.021332200018916,78.92284371403038,coastal
8.841384743609938,78.7253484708525,coastal
9.978094773349568,78.87683681667558,coastal
9.282186954790081,79.32689573263394,coastal
9.443184000274304,79.09708213254234,coastal
9.298920091778493,79.16629905668329,coastal
9.89911769308214,79.62890993388052,coastal
8.638743472272205,78.2989311898144,coastal
9.619667667746656,78.83201754811047,coastal
9.934256482442395,79.56374648805651,coastal
9.056682404577026,78.8441267564659,coastal
9.304158078338292,79.32117239309893,coastal
8.680471014194133,78.30667215548871,coastal
8.586515785955493,78.86793006765281,coastal
8.596220626403182,79.69409484897726,coastal
9.881553626223235,78.403125908714,coastal
9.332213552684555,79.22292329950473,coastal
9.888768948360953,78.40729925789068,coastal
8.599748705821698,78.78149445231753,coastal
8.927784409172222,79.27246056520084,coastal
7.881426074631776,78.4595262018988,coastal
8.93773916904684,78.35356716583615,coastal
8.671386100846714,78.33217179587497,coastal
8.511891256730564,78.92450064313017,coastal
9.08200558794956,78.31804325370283,coastal
9.674802614357066,78.68276885391607,coastal
8.211288033906307,79.22799055792905,coastal
9.55784086955567,78.9877276509378,coastal
8.423505783867823,79.79134146640234,coastal
9.951553900210333,79.54043943620064,coastal
9.527979593889643,79.4899455931528,coastal
9.285744956329008,79.32557130066755,coastal
8.216447880642429,79.20533092930114,coastal
9.679954914300868,79.27828760951708,coastal
8.596042217303603,79.6872738767623,coastal
8.859250704648838,79.6562724151304,coastal
9.305797780126113,78.66437657386207,coastal
8.192964164109283,79.22999323674966,coastal
8.515903245287404,79.07743112053178,coastal
8.967407289483877,78.3963558759077,coastal
8.75223034137513,79.69167364819447,coastal
8.344607437893846,79.18382938766433,coastal
9.68305963311312,79.28366086022119,coastal
9.32153276354367,78.85771534377655,coastal
8.276060142465218,79.29567488968218,coastal
8.593041260160536,78.85169423429969,coastal
8.212615447340092,79.23122015315663,coastal
9.216160247160712,78.05906542215072,coastal
9.684088294792188,78.64687012909835,coastal
9.94150464250031,79.23325112080899,coastal
8.633532597178295,78.59596534548179,coastal
8.641522048281995,78.30485350827402,coastal
9.45063106717068,79.26675106101227,coastal
9.030877215755742,78.9294399495848,coastal
8.579484726736158,79.39144208369746,coastal
21.29798655527558,78.54308664194969,rural
19.786186524848407,78.66858501391451,rural
20.574373358735908,78.93349231523942,rural
19.52798666798272,78.86826220531634,rural
19.91352756528053,78.93400734682932,rural
20.308792601813174,79.117520425461,rural
22.44432752169688,87.3279358413394,rural
19.54918879517547,78.87806421394457,rural
20.737840866803538,78.07070891385193,rural
20.098402357358875,78.77341755992974,rural
20.063394291824576,78.46003744183207,rural
20.54595822333483,79.18249075807141,rural
19.70177862845398,79.33448580777082,rural
20.975744113183474,78.54860789969909,rural
19.88171417542534,77.97450449351672,rural
20.915970439815478,78.37143837061791,rural
20.26301589279499,73.01521624081941,rural
20.93253654406896,79.33481993363725,rural
10.850807736723581,76.26785180987731,rural
19.71428123788548,79.49758482541512,rural
20.574472646605752,78.71858685960164,rural
21.078850524985473,78.44045776531311,rural
15.83963817690537,78.03743636655538,rural
10.851025680757262,76.25715930374197,rural
22.42656373968336,87.31076057574847,rural
19.825253334370778,78.49806317094367,rural
20.659328778490938,79.00254142492597,rural
20.593238905130946,78.23171322197362,rural
25.453064522752378,78.56356829644724,rural
20.405220961033823,78.85060609358099,rural
20.37138991813375,78.11762995517444,rural
21.095131062920974,78.46912459741753,rural
20.98117422051365,78.68581185100922,rural
20.11032421397492,78.45737517378777,rural
20.21149704783054,78.74203242221257,rural
20.697886049548128,77.0161965342712,rural
20.68320857250571,77.3394153021345,rural
20.566995098390517,79.1013228755198,rural
20.07847487301388,78.38779107413637,rural
20.021231185273926,77.80701248985788,rural
20.56729910140701,79.10156170580595,rural
20.400512551242016,78.09891842406101,rural
21.292799068982585,78.5583628696997,rural
20.670900847575947,78.8642544643044,rural
20.906124589167018,78.51960935003234,rural
19.564906071039744,78.19307584707953,rural
18.95740700954941,78.33015956882792,rural
20.55180416369824,78.71175213453841,rural
20.951177905970287,78.53368314986143,rural
20.680098188981667,79.66931733742744,rural
20.516795394853812,78.6686504192371,rural
20.857029934031026,77.94384499925738,rural
20.25838048089279,73.02380673379973,rural
20.307689073714492,79.13014087916716,rural
19.89024186033112,78.94417630248633,rural
20.083345184976594,78.38738882889957,rural
20.15748637419927,78.78705538471709,rural
20.269437768319925,72.9892270849087,rural
20.264682420293852,73.01435836872928,rural
19.79664082795503,78.41833448104661,rural
20.331203787396124,79.13400322644632,rural
19.883321082190825,78.96856709169985,rural
20.244937153732426,78.19272157152055,rural
20.97435697434356,79.43311892188576,rural
20.571015765931175,78.72184391378703,rural
22.530809382058685,87.32130593746176,rural
20.98630317750004,78.67537942766172,rural
19.42810247954685,78.30796621077067,rural
19.31048854083866,78.45393652663084,rural
20.28809095990272,73.01540147038506,rural
19.796796156151537,78.64810689367715,rural
25.441011284786363,78.56339078739424,rural
20.997344055148563,79.43328092602574,rural
19.546041880876285,78.86941916125258,rural
21.319868556074702,78.5587389318056,rural
20.399951154478618,78.12137663996127,rural
20.580365797846706,78.94659954562069,rural
19.239739914482,79.28100574207595,rural
19.541918772591885,78.893613353755,rural
20.9546425565204,78.3529653951941,rural
20.38943476632753,78.1260494539142,rural
19.57602659807395,78.29723506813225,rural
20.07709352623262,78.38905321289718,rural
21.012700122771573,78.58199914304605,rural
20.415607660857187,78.70698450381774,rural
10.837804234797613,76.27160893330098,rural
20.70970243815569,76.99491025497242,rural
20.738410510302852,76.99284666844424,rural
21.61490458714249,78.17260487017072,rural
20.40496982200504,78.13944142922571,rural
18.098249343461163,79.01548775104779,rural
21.43424243964866,78.67181560397529,rural
20.315366615590747,78.65075741260812,rural
19.780351288848774,78.648395171842,rural
21.63569039243301,78.16021932252585,rural
20.97193382395655,78.1430984504815,rural
20.361994378316485,78.49409935700845,rural
20.58035831863175,78.22976192085615,rural
21.301767150036465,78.55092694799943,rural
19.539694257450194,78.18016433728205,rural
20.34657413452387,78.63497448278703,rural
20.406676486387138,78.45414137761016,rural
20.437385482737128,79.04894723312913,rural
20.876690674254256,78.80917563911892,rural
20.198571185603523,78.95991737035266,rural
21.646351860925403,78.54768241039143,rural
10.837598756816629,76.26750373689346,rural
20.384237007236127,78.12336614890795,rural
20.38246908719762,78.14827775541829,rural
21.31837979845574,78.55115705569747,rural
21.076026069033635,78.45153960348479,rural
22.431800605521094,87.31739866241263,rural
20.675860430078934,77.34841650602856,rural
19.572129774626685,78.29525607925248,rural
19.7954263416458,78.65661192670714,rural
20.388587950373957,78.1297438354467,rural
21.42733663289476,78.67002831924825,rural
19.810183942529328,78.50009007200937,rural
20.103766598712944,78.58512671483552,rural
20.378535538700106,78.15304721386849,rural
20.273637621311153,79.34740922529818,rural
19.518923127201067,78.71436156191139,rural
20.284278660324013,79.32271406373631,rural
19.21194022067714,79.30150526450622,rural
20.975808062953217,79.41228732081498,rural
20.40537107465548,78.83826263980447,rural
21.321876524513716,78.55505249056745,rural
20.38100032328699,78.12855154893609,rural
20.676187628160204,78.22699046074221,rural
20.545591144581262,79.18510520911134,rural
15.835293580591362,78.03292347704834,rural
20.533143179369052,78.29738493302378,rural
20.070602229215424,77.57007248760894,rural
15.827515774827004,78.03950412218097,rural
20.28754993592165,73.00621945743323,rural
19.74920893972455,77.45888528636502,rural
18.962219456894495,78.31632006978373,rural
19.90221437038647,78.54410929771666,rural
20.372262128429853,78.49406134667416,rural
20.702644023964144,77.00884635931628,rural
20.58544282117047,78.72360642117546,rural
20.717056653975934,76.99598178887484,rural
19.517509642570165,78.88456147190308,rural
20.52018521433182,78.68662286413658,rural
19.569031599639885,78.28914945049112,rural
20.36528093240609,78.51498907711958,rural
20.583021666813472,78.00334322544964,rural
20.823976667905896,77.7349861949743,rural
20.285714072860785,79.34816713893257,rural
19.912120104416104,78.57493962909912,rural
22.41871943120724,87.3305049756585,rural
20.411586605326956,78.71274614408452,rural
20.331134092807634,78.49073299577856,rural
22.519354888131698,87.31487327953106,rural
15.823158609278844,78.04192513697177,rural
18.941191973823866,78.34407243216542,rural
20.33119569845379,78.51209634907437,rural
19.13834124302178,78.80672669224258,rural
20.87745403816434,78.68333526654092,rural
20.289490775490133,79.33184696495267,rural
20.153201851378583,77.33010863545309,rural
21.60634420495846,79.27257513718801,rural
18.967962432134176,78.35092887430028,rural
19.898559840762335,78.39696281106225,rural
19.4185594069155,78.3172400971018,rural
20.96630587329942,78.14986374460234,rural
20.5571931526336,79.19096602340035,rural
20.391334716304726,78.84614785089839,rural
32.385575123416416,75.51638430874151,rural
25.447702656194316,78.56199126494022,rural
20.962607952663532,78.55128209632326,rural
20.412910906082438,78.83581676098228,rural
21.665616860663736,78.5380600185387,rural
18.12068781965657,79.02764783662732,rural
20.881596721567952,78.81382241298044,rural
19.877213686242403,77.95966777284384,rural
25.284987037052723,87.55823061125737,rural
21.062027942039624,78.46480378830483,rural
10.860107235464232,76.29190939009418,rural
20.696779333429653,78.24171262326135,rural
19.702134764285315,79.36184739765844,rural
21.59988667956895,79.2813116988109,rural
20.40213044601524,78.12654387984234,rural
20.609011318299512,78.73819942466783,rural
19.91411701488639,78.56494451663266,rural
27.518820449988738,76.61590822346605,rural
27.54136369973132,76.603490255687,rural
10.84995398609415,76.2767750104817,rural
21.12412749839761,78.04797134813069,rural
20.264081576028026,72.99753964566041,rural
20.592537033991714,78.00065929480866,rural
10.842868437831408,76.26541907858518,rural
21.651506276550563,78.52467919693606,rural
20.408406494927732,78.45854980045598,rural
16.01645422994534,79.87486910048572,coastal-city
15.64242558746731,79.10232784498838,coastal-city
14.730030766573748,79.21204064754693,coastal-city
15.38099334667188,79.8257940373765,coastal-city
15.308293925074347,78.68025728826642,coastal-city
15.583703836533227,79.35486191972515,coastal-city
15.012402657609332,78.50108506704784,coastal-city
14.504866663595992,79.37221390966208,coastal-city
15.579751497130847,79.04399896517121,coastal-city
15.37571831878848,78.41455065376995,coastal-city
15.302614121123408,78.98560366864626,coastal-city
15.321023875259671,78.39423454605866,coastal-city
15.37732248728741,79.82475774063263,coastal-city
15.346814366942834,79.09509034323261,coastal-city
15.620140083310845,77.56921911614606,coastal-city
15.100332209243096,79.53324397858717,coastal-city
15.442382323528873,78.3582293602997,coastal-city
15.568861267618269,79.34512214128084,coastal-city
15.840301319753877,79.10590005767817,coastal-city
16.49278502609996,80.3820095251095,coastal-city
15.098268305583574,79.46917792208312,coastal-city
16.25434549417011,79.11607212933492,coastal-city
15.132553492266588,79.18833797063905,coastal-city
17.693332735454714,83.20501057225896,coastal-city
16.27551977503662,79.11255795842392,coastal-city
15.615003990321146,79.26629921125384,coastal-city
15.925576825466603,79.49148630354014,coastal-city
16.328287313927788,79.00523983310924,coastal-city
14.881047041679757,79.1850868124871,coastal-city
12.905140464603262,74.84869047973052,coastal-city
15.604122615552555,79.32893121969852,coastal-city
15.341581905560266,79.08484302799282,coastal-city
15.381137282816455,79.85122051079553,coastal-city
15.110606105835277,79.5290680662437,coastal-city
15.364735989159739,79.84488173749666,coastal-city
16.354284467497155,79.69217055339888,coastal-city
14.958548141738161,78.98848271274873,coastal-city
14.930027668358008,78.99360669654321,coastal-city
15.036987649751248,78.75234628376865,coastal-city
15.108089316947858,78.60453887875518,coastal-city
15.690438491354788,78.47438561095734,coastal-city
14.481353455545914,79.38098420813773,coastal-city
15.436125778508714,79.25934628143993,coastal-city
17.708849421122675,83.21561662371292,coastal-city
15.614034359177854,79.25706739397515,coastal-city
16.062537165674424,77.72670367510574,coastal-city
15.604458671892795,79.35031316211739,coastal-city
17.036548681111622,79.46596593835922,coastal-city
12.91858706389231,74.84215044666468,coastal-city
15.135570652528319,80.09562758622745,coastal-city
15.921025557454323,79.47946970615376,coastal-city
15.270914086585643,79.16159139806526,coastal-city
16.05833211996045,77.71182934383377,coastal-city
15.035370616820998,78.49838389904623,coastal-city
15.608787891116343,78.85328197121265,coastal-city
15.644107251409435,77.20577743098221,coastal-city
14.889304242525558,79.1924262772613,coastal-city
15.376733797272708,79.99551778899058,coastal-city
16.05379788283944,77.70494243352437,coastal-city
14.76761989364354,78.8524312146088,coastal-city
15.308097991102855,78.80651952819034,coastal-city
15.497815360932545,78.51455632245522,coastal-city
15.15690756636028,79.01876780787703,coastal-city
12.902419796043587,74.8399529166694,coastal-city
14.901318728298188,78.45610395731106,coastal-city
14.784597215026091,78.8431643788357,coastal-city
15.895453030734222,79.05843467041278,coastal-city
15.297564283458192,78.79833096320527,coastal-city
15.39018178432758,79.2244543464639,coastal-city
15.305225113003969,78.81735414336691,coastal-city
16.327661011156124,78.99779258872319,coastal-city
15.55299897580583,79.4944260937091,coastal-city
15.567896743969893,79.42018325195973,coastal-city
16.080727124304893,77.72212920906071,coastal-city
16.39918329138549,79.06236099547232,coastal-city
15.372702113435258,79.98990591686254,coastal-city
15.321397520898543,78.67652344118837,coastal-city
16.25197504491812,79.11230634958912,coastal-city
17.67410663459203,83.21912779102534,coastal-city
15.317057781269972,78.99531970755056,coastal-city
15.291532041699748,79.15897497412413,coastal-city
15.371585775148105,79.26719268192869,coastal-city
16.491342649678437,80.36653347939904,coastal-city
15.412216328795154,79.24368513698347,coastal-city
15.939712705794626,79.62715939338399,coastal-city
15.3239193462157,78.66638678495202,coastal-city
15.448522732053105,79.26422689403192,coastal-city
14.872187587807089,77.99984881165497,coastal-city
14.95223717620668,78.51465103465756,coastal-city
15.633018887262327,79.08835364980887,coastal-city
15.372983712361401,79.8318257154631,coastal-city
15.554623407987338,79.36610340549878,coastal-city
17.039629980031258,79.46172261904353,coastal-city
15.295481437131716,79.56505863397084,coastal-city
15.481736956344966,78.99551299047998,coastal-city
15.263653113141528,79.1637564471511,coastal-city
15.25407498048263,79.18284948349311,coastal-city
16.03027247045528,79.88725250799345,coastal-city
15.093401100211782,79.47137031560425,coastal-city
15.308519397455822,79.5792913493823,coastal-city
14.205382185672857,78.19332941088265,coastal-city
15.911232432719567,79.46301081630403,coastal-city
15.07711440867496,79.25559829341967,coastal-city
15.612509057241988,79.05784016479511,coastal-city
12.912899438364137,74.8427545864136,coastal-city
15.584538064141347,78.49091026943893,coastal-city
14.510857941291313,78.04455879811499,coastal-city
16.346024546942306,78.89338863616744,coastal-city
15.320559520946397,78.66599663996693,coastal-city
16.096811578388056,79.60770559214116,coastal-city
15.255638999173101,79.07882633347519,coastal-city
15.619008509343455,77.56683349701696,coastal-city
14.866215508616788,78.46280018513957,coastal-city
14.217853024702839,78.18727872837228,coastal-city
14.482920415226689,79.39133736441956,coastal-city
14.892739678409464,77.99645756057963,coastal-city
15.215384022833128,80.17226968649325,coastal-city
16.41920342631147,79.06527340735914,coastal-city
15.388949969787458,79.84380913709873,coastal-city
15.096615203685715,79.50576258537376,coastal-city
15.709858381505287,79.64300850623103,coastal-city
14.915255961994548,79.17928695428998,coastal-city
14.729250890311334,79.27082835094077,coastal-city
15.19004209156059,80.16720995462914,coastal-city
14.884553034555992,78.86928653373954,coastal-city
16.047680058844275,77.69998932589797,coastal-city
15.56767143867269,79.51062506378372,coastal-city
15.33145905860936,79.09156996404654,coastal-city
15.405875193768166,78.43413755792268,coastal-city
12.905746731879312,74.8677320502862,coastal-city
15.083347363497664,79.53257810165515,coastal-city
14.74592337604675,79.27903388921658,coastal-city
15.344801774794316,79.0773569239339,coastal-city
15.62859305084564,77.57985515041594,coastal-city
14.524059072627015,79.07151093779773,coastal-city
15.376604542320575,79.82268782385987,coastal-city
15.272411428162869,78.60353344916952,coastal-city
15.24339669155917,79.15933681816286,coastal-city
16.246688106396704,79.11399398158028,coastal-city
15.10298557688344,79.7250639624629,coastal-city
15.803636456824172,79.0689962443899,coastal-city
15.586212266981807,78.52700492956023,coastal-city
15.562546091999222,79.48875581499621,coastal-city
15.698643020406562,79.64889914849698,coastal-city
15.73552853303811,78.72535155891029,coastal-city
14.86463331403499,77.99205650264642,coastal-city
15.456892996896851,79.25466908922638,coastal-city
15.056445648963699,79.24424053765621,coastal-city
15.581701158597134,79.41023080137639,coastal-city
15.076681129349273,79.24833222064002,coastal-city
16.070971627443807,77.71054257593282,coastal-city
15.267259133268535,79.17179174803462,coastal-city
15.690830472841089,78.29376056525675,coastal-city
15.569920292656763,78.54382067365296,coastal-city
17.046768220047934,79.48721694092096,coastal-city
15.305353010784044,78.81003050737412,coastal-city
15.288195334721323,79.77177048548707,coastal-city
15.378089665991968,79.24350829396556,coastal-city
15.25868250821535,78.80993448279017,coastal-city
15.608995357757545,78.53616993714081,coastal-city
15.516544014992476,79.24616868755842,coastal-city
15.539718901132,79.50144188285915,coastal-city
14.523667911531364,79.07190744569711,coastal-city
15.54151971489637,79.4961512647203,coastal-city
12.908076090305192,74.8646490507405,coastal-city
15.347391681422879,78.67756458702316,coastal-city
15.603612460689614,79.2575054788954,coastal-city
15.683179456646666,78.28009905730853,coastal-city
16.351278358557014,79.7077337265962,coastal-city
15.61971170132115,79.21696875103183,coastal-city
15.833122033996727,79.07587127001815,coastal-city
15.850095794457571,79.12254579436681,coastal-city
15.357482274524852,79.24785120133667,coastal-city
15.452293145207873,79.26839480050762,coastal-city
15.717642110226764,78.73319823526566,coastal-city
15.910486547378465,79.47625894817317,coastal-city
16.073509066366032,78.8174786275487,coastal-city
15.645544916802212,77.21318928521828,coastal-city
14.876157790694174,78.87205924152977,coastal-city
15.645993609244178,79.09439342037824,coastal-city
15.505577516714666,78.75903918598517,coastal-city
15.612425496577634,79.35401292768769,coastal-city
15.592522055973014,78.7935332173516,coastal-city
14.51889338578304,79.05776494913827,coastal-city
14.764569558907274,78.83930824032235,coastal-city
15.315538888847966,79.09188217044883,coastal-city
15.635520767615178,79.36938807483617,coastal-city
15.627218231067802,79.3432351980835,coastal-city
16.40580758108206,79.08532152217006,coastal-city
15.690984385303784,78.48536808819196,coastal-city
15.32239578383385,78.68012770263655,coastal-city
14.787832818395072,78.83069942086847,coastal-city
15.690583903222116,79.638311060942,coastal-city
12.903771839589702,74.85118706643829,coastal-city
15.836710047306156,79.12440300425202,coastal-city
15.560320906991885,79.49976084618118,coastal-city
15.360163407382707,79.98733848447948,coastal-city
15.208670716913181,79.76959408755542,coastal-city
16.3233862794824,78.97597832210023,coastal-city
15.5708553407808,79.5079624338105,coastal-city
15.035549244921665,78.77130492926021,coastal-city
15.512338580779929,79.21755432983778,coastal-city
14.584456757731354,79.27091169133355,coastal-city
15.478594040518542,78.99008578265571,coastal-city
15.32052273324787,79.00463803034205,coastal-city
14.201472495286252,78.18524369153745,coastal-city
15.52316276525107,79.47324513342636,coastal-city
12.903013979570312,74.86551413651037,coastal-city
14.592247142086785,79.2756067121615,coastal-city
15.07912923395733,79.25467957327317,coastal-city
15.574540781365583,78.80014573168475,coastal-city
15.658193636623608,79.83207218840329,coastal-city
15.199193346788933,79.77038332832542,coastal-city
15.13941815015465,80.07698639079172,coastal-city
15.097213605465921,79.53603961587267,coastal-city
15.698182319300575,78.29087665588366,coastal-city
15.33766717247357,78.76124404047343,coastal-city
14.74033025023372,79.2170687592856,coastal-city
12.92891294994475,74.84885446750131,coastal-city
15.737022294087229,78.73424480759188,coastal-city
15.303967200704365,78.61803361446734,coastal-city
15.360839711174501,79.25958386373955,coastal-city
15.469620908687498,79.26101335414751,coastal-city
15.07204472510524,79.23050844750058,coastal-city
15.678154185180707,78.28042991775314,coastal-city
10.956581067438595,79.37760531938285,temple-town
17.12908828053458,83.57735228911616,temple-town
18.2569368763973,83.49666486836156,temple-town
17.545600412711217,83.29393215999634,temple-town
18.15807148609306,83.43853280121112,temple-town
17.156150399085977,84.20505532255488,temple-town
18.09814533207164,84.49792129944926,temple-town
17.234240640895454,83.81667597573202,temple-town
16.552780402837787,83.64014371286926,temple-town
9.925066391201282,78.10014603260959,temple-town
17.566218211505387,84.95961693869074,temple-town
17.131005167304995,83.58569613159158,temple-town
16.545837594706256,83.98097899862671,temple-town
16.954603189036792,83.2740732534838,temple-town
16.497060491965787,84.63888936042166,temple-town
17.470263503638584,83.26282555321161,temple-town
18.17054590422183,83.4240692744407,temple-town
18.158874303807583,83.71945935082206,temple-town
16.6135045495781,83.83675541370405,temple-town
18.115120844138186,84.20897962070826,temple-town
17.862502198382256,83.179842545568,temple-town
16.7920654226259,83.23117298482607,temple-town
16.512638771387802,84.62831522347511,temple-town
17.565905091028032,84.95758614813465,temple-town
16.940698719059196,83.2735900972941,temple-town
20.458150019435962,85.88325611563613,temple-town
17.954303044045794,83.22170479325263,temple-town
16.9206583937192,83.66199482093323,temple-town
17.533714532945478,83.66539284387343,temple-town
18.199492724825856,83.86861543286992,temple-town
17.832681577125555,84.15936104168307,temple-town
17.634466907087845,83.57813613847266,temple-town
17.400530917938696,83.58077659062477,temple-town
17.933006212259606,83.41206368770031,temple-town
17.856016009464252,84.34694445007977,temple-town
17.916050389486106,84.03505978416659,temple-town
18.18810388108393,83.86160163934416,temple-town
18.188568357068522,83.4159640295416,temple-town
18.05524448571839,83.34671440354869,temple-town
17.302402100944956,83.67203069524905,temple-town
20.27365430384475,85.85023238731834,temple-town
17.334525922343676,83.99427449392994,temple-town
17.081745930376695,83.42368818891819,temple-town
17.40097812045817,84.11130665839158,temple-town
17.33571782153944,83.97742127961185,temple-town
18.04788071939745,83.63337191303235,temple-town
18.132386907821882,84.22261153930425,temple-town
17.66511917303086,83.83363108350484,temple-town
17.950695643935124,83.5327101391688,temple-town
17.387255335544776,83.76571469595014,temple-town
20.26229279459758,85.837601672109,temple-town
16.937841655065426,83.26614083254178,temple-town
17.413485380732247,84.12478417882811,temple-town
17.702854721573335,83.62544560957873,temple-town
20.461115250090923,85.88681650306589,temple-town
17.902442615328034,84.05767191125655,temple-town
16.543352601754673,83.9911956643035,temple-town
17.68502722399423,83.84759731195903,temple-town
17.480325417259934,83.2680577899823,temple-town
16.542729651365683,83.65308768282597,temple-town
17.415926599116094,83.56434824745962,temple-town
17.171840243769406,84.44109186090317,temple-town
16.550607457908235,83.64204738778093,temple-town
17.528304815361746,84.4086901478908,temple-town
9.920594876347565,78.12351461273751,temple-town
18.1283222005596,83.68956111101174,temple-town
17.972272171542958,84.35485284960721,temple-town
16.974195405886096,83.68053213311828,temple-town
20.271407460246742,85.84896548503195,temple-town
16.512915847328706,84.63429576945886,temple-town
17.474757254910347,83.28259407120284,temple-town
17.037298933479295,83.49961712424138,temple-town
17.21026396142736,83.61508554955829,temple-town
17.30694060350394,83.93920443373601,temple-town
20.27605620711647,85.83459748026918,temple-town
18.06006469280002,83.35104773421816,temple-town
20.272172806742493,85.83097090429071,temple-town
17.519482247119875,84.40017535710217,temple-town
18.33168385414786,83.12733151284702,temple-town
17.8045043506701,84.20885987525728,temple-town
17.50414784199014,84.42384385734194,temple-town
16.984932989547502,83.68179963927346,temple-town
17.20118250302686,84.00581074086138,temple-town
17.34432305451471,84.1195779500385,temple-town
17.619622273913922,83.56460059331175,temple-town
17.620222727530926,83.32567795127464,temple-town
17.15297067310755,84.21169593166965,temple-town
17.97512162904635,84.09172184123095,temple-town
16.989273633254744,84.08001191954158,temple-town
17.57745640050334,84.95598984111884,temple-town
20.464389060078886,85.8747640454359,temple-town
17.75366665753975,83.48261880244665,temple-town
16.539858414563973,83.9862376832093,temple-town
17.243900252889276,83.04604237585812,temple-town
20.28079160404898,85.83097544301754,temple-town
17.953901372576848,83.15451177135628,temple-town
16.521028006076445,84.65392097739165,temple-town
18.286890770345217,83.52000629745683,temple-town
17.465158251645093,83.2613920044302,temple-town
17.672612968046348,84.29716237248019,temple-town
17.92977109402058,84.06806080489395,temple-town
16.595089458719585,84.19548720489351,temple-town
16.687939494799434,83.82777450877484,temple-town
20.27438172002721,85.85108495080294,temple-town
17.072347527581073,83.41532439278593,temple-town
18.013151255073183,83.30717182326916,temple-town
20.458020344582412,85.87109965524516,temple-town
20.27298547879622,85.86252656465848,temple-town
17.695417517613546,83.5114706860457,temple-town
17.40666996517335,84.10921564454381,temple-town
17.928208694989394,83.41740886355426,temple-town
17.000731705679154,84.07791455180828,temple-town
10.949558403172578,79.39862237099206,temple-town
18.0014288845514,84.36363611499823,temple-town
17.094859225813387,83.40927308369456,temple-town
16.992240232800327,82.8638711823759,temple-town
17.577613013219676,83.71106733449516,temple-town
17.549400686001693,83.28107584423985,temple-town
20.262879380791222,85.82978365484422,temple-town
17.293947506932945,83.95058607626966,temple-town
17.651054093922383,82.3314357778801,temple-town
18.160397761082102,83.71168123042979,temple-town
17.70874606054685,83.44319429199975,temple-town
16.93263017799002,83.40802400130299,temple-town
17.740100474955025,83.92731802036316,temple-town
16.54703670253345,83.9837856001207,temple-town
17.404666461534585,83.75725715125783,temple-town
17.525391664241216,83.67545804610894,temple-town
20.27269995852488,85.85959935961219,temple-town
16.56189289281643,83.84039902107719,temple-town
17.64502322915105,82.33913357204449,temple-town
16.55821690998191,83.63461920224708,temple-town
17.22516655600978,83.62592404051522,temple-town
18.21397549330027,83.88019881901636,temple-town
18.64958762533652,84.44170543845651,temple-town
17.757447517838784,84.46716665576594,temple-town
16.788069190289328,83.2609759137337,temple-town
16.492516624698332,83.41861593148272,temple-town
16.8511315465197,83.10192583061784,temple-town
18.056026078786488,82.7982524186439,temple-town
17.287566510423893,83.68040844179036,temple-town
18.06475269103977,83.33896858758499,temple-town
10.95268685934033,79.372164339054,temple-town
17.698488853853938,83.53332178615423,temple-town
16.55803886829794,83.64812085136205,temple-town
17.293233725801,83.68341183694906,temple-town
17.411912710308716,83.56729232656372,temple-town
